dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
55,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000058_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000058_gt_labelTrainIds.png,fog,0.7139685641493956,0.019206881032154823,0.22646184340931616,0.006792841650889493,0.007357907783512254,499925,28252,471673,152489,9602,6398,3204,1122
56,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000063_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000063_gt_labelTrainIds.png,fog,0.7155476380250375,0.04234493776689563,0.2889855006487151,0.018559575028536307,0.17230407415093035,499493,43933,455560,14457,21151,12696,8455,2491
57,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000068_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000068_gt_labelTrainIds.png,fog,0.7775492398392055,0.02000110623402381,0.1978770372457846,0.003664481062893624,0.036112457586039745,506222,42582,463640,12378,10125,8426,1699,447
58,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000073_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000073_gt_labelTrainIds.png,fog,0.6068929426776581,0.022032683427187307,0.18289974136619505,0.010352575219655312,0.02603104908264074,485506,32865,452641,6377,10697,6011,4686,166
59,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000078_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000078_gt_labelTrainIds.png,fog,0.6618498034184905,0.03178109587513047,0.23729237542525516,0.014000588678330577,0.01601164483260553,502028,39976,462052,4122,15955,9486,6469,66
60,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000084_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000084_gt_labelTrainIds.png,fog,0.550981365265396,0.03459547698678134,0.28386593413738176,0.01833492733677016,0.005242189138184106,502320,30761,471559,4769,17378,8732,8646,25
61,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000095_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000095_gt_labelTrainIds.png,fog,0.8558492082215523,0.03040908573565517,0.20289887691026537,0.013286624232282452,0.011899773736696555,492024,44431,447593,11933,14962,9015,5947,142
62,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000102_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000102_gt_labelTrainIds.png,fog,0.6237401540538455,0.0398856772350916,0.2596721185447137,0.0145156137688683,0.030135808220159817,502787,52031,450756,27907,20054,13511,6543,841
63,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000108_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000108_gt_labelTrainIds.png,fog,0.6971359710425605,0.03372524691733692,0.23277103197240107,0.018219600142201756,0.011771272007712212,509381,36813,472568,19709,17179,8569,8610,232
64,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000114_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000114_gt_labelTrainIds.png,fog,0.6598617845109057,0.03142249690976514,0.2510162822547336,0.009444676518197484,0.015744324720159013,505625,46001,459624,19118,15888,11547,4341,301
65,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000120_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000120_gt_labelTrainIds.png,fog,0.6994143285477393,0.03241864483482124,0.23388391133865627,0.010918725310368452,0.009490178768483779,510447,49221,461226,36248,16548,11512,5036,344
66,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000125_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000125_gt_labelTrainIds.png,fog,0.48815405962299446,0.032921618766235214,0.22812936499409048,0.012581559584958555,0.26474622770919065,493141,46535,446606,1458,16235,10616,5619,386
