dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
56,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000063_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000063_gt_labelTrainIds.png,fog,0.7155159774715333,0.04341602384818206,0.0,0.04341602384818206,0.17970533305665076,499493,0,499493,14457,21686,0,21686,2598
57,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000068_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000068_gt_labelTrainIds.png,fog,0.7901019947181578,0.01882375716582843,0.0,0.01882375716582843,0.03183066731297463,506222,0,506222,12378,9529,0,9529,394
58,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000073_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000073_gt_labelTrainIds.png,fog,0.6502846877677187,0.022881282620606132,0.0,0.022881282620606132,0.02399247294966285,485506,0,485506,6377,11109,0,11109,153
59,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000078_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000078_gt_labelTrainIds.png,fog,0.6601044950742078,0.029058140183416063,0.0,0.029058140183416063,0.022076661814653082,502028,0,502028,4122,14588,0,14588,91
60,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000084_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000084_gt_labelTrainIds.png,fog,0.6141180264035997,0.025680840898232204,0.0,0.025680840898232204,0.010065003145313483,502320,0,502320,4769,12900,0,12900,48
61,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000095_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000095_gt_labelTrainIds.png,fog,0.8544666767952013,0.03054525795489651,0.0,0.03054525795489651,0.01365959943015168,492024,0,492024,11933,15029,0,15029,163
62,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000102_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000102_gt_labelTrainIds.png,fog,0.6676909852823528,0.03891508730337101,0.0,0.03891508730337101,0.029777475185437347,502787,0,502787,27907,19566,0,19566,831
63,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000108_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000108_gt_labelTrainIds.png,fog,0.7317881379360969,0.029455358562647607,0.0,0.029455358562647607,0.013547110457151556,509381,0,509381,19709,15004,0,15004,267
64,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000114_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000114_gt_labelTrainIds.png,fog,0.7042980195117923,0.03051470951792336,0.0,0.03051470951792336,0.01804582069254106,505625,0,505625,19118,15429,0,15429,345
65,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000120_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000120_gt_labelTrainIds.png,fog,0.7929990368147768,0.032571452080235555,0.0,0.032571452080235555,0.015449128227764291,510447,0,510447,36248,16626,0,16626,560
66,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000125_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000125_gt_labelTrainIds.png,fog,0.5038369776487266,0.03510152268823724,0.0,0.03510152268823724,0.2764060356652949,493141,0,493141,1458,17310,0,17310,403
67,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000131_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000131_gt_labelTrainIds.png,fog,0.6245732643281017,0.030147063274130057,0.0,0.030147063274130057,0.10451459971985777,495637,0,495637,9281,14942,0,14942,970
68,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000137_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000137_gt_labelTrainIds.png,fog,0.7582547337485297,0.03341799860807909,0.0,0.03341799860807909,0.2840214067278288,504339,0,504339,10464,16854,0,16854,2972
69,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000142_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000142_gt_labelTrainIds.png,fog,0.7424198882990841,0.034802760410038304,0.0,0.034802760410038304,0.025906735751295335,487174,0,487174,193,16955,0,16955,5
70,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000147_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000147_gt_labelTrainIds.png,fog,0.5004121410269454,0.07311058074781225,0.0,0.07311058074781225,0.005917159763313609,502800,0,502800,169,36760,0,36760,1
71,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000161_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000161_gt_labelTrainIds.png,fog,0.7009460505396587,0.025704148674559293,0.0,0.025704148674559293,0.027466105656848996,376554,0,376554,17112,9679,0,9679,470
72,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000181_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000181_gt_labelTrainIds.png,fog,0.6031396071673585,0.04172177497841418,0.0,0.04172177497841418,0.0587515299877601,400726,0,400726,3268,16719,0,16719,192
73,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000194_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000194_gt_labelTrainIds.png,fog,0.5334294993802086,0.017521175398742008,0.0,0.017521175398742008,0.0,502706,0,502706,0,8808,0,8808,0
