dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
51,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000022_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000022_gt_labelTrainIds.png,fog,0.7268745541658123,0.031000081487258885,0.0,0.031000081487258885,0.026500724210074565,515418,0,515418,18641,15978,0,15978,494
52,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000026_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000026_gt_labelTrainIds.png,fog,0.6176368402688591,0.09042474207209508,0.0,0.09042474207209508,0.04105513685045617,505083,0,505083,5042,45672,0,45672,207
53,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000031_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000031_gt_labelTrainIds.png,fog,0.5722201980690281,0.04241940333682782,0.0,0.04241940333682782,0.03612244897959184,492204,0,492204,9800,20879,0,20879,354
54,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000051_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000051_gt_labelTrainIds.png,fog,0.6288605271090536,0.027521659315374584,0.0,0.027521659315374584,0.028316229570505513,481548,0,481548,26310,13253,0,13253,745
55,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000058_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000058_gt_labelTrainIds.png,fog,0.6984459626184086,0.019844976746511978,0.0,0.019844976746511978,0.0069447632288230626,499925,0,499925,152489,9921,0,9921,1059
56,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000063_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000063_gt_labelTrainIds.png,fog,0.7146853648180014,0.04287747776245113,0.0,0.04287747776245113,0.19762052984713288,499493,0,499493,14457,21417,0,21417,2857
57,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000068_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000068_gt_labelTrainIds.png,fog,0.7851206364730304,0.019197111148863542,0.0,0.019197111148863542,0.03296170625302957,506222,0,506222,12378,9718,0,9718,408
58,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000073_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000073_gt_labelTrainIds.png,fog,0.599865874207516,0.022864804966364987,0.0,0.022864804966364987,0.023208405206209818,485506,0,485506,6377,11101,0,11101,148
59,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000078_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000078_gt_labelTrainIds.png,fog,0.6583637136908267,0.0321336658513071,0.0,0.0321336658513071,0.017952450266860747,502028,0,502028,4122,16132,0,16132,74
60,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000084_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000084_gt_labelTrainIds.png,fog,0.6136327575018977,0.029417502787068006,0.0,0.029417502787068006,0.00545187670371147,502320,0,502320,4769,14777,0,14777,26
61,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000095_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000095_gt_labelTrainIds.png,fog,0.7750675417358522,0.03073833796725363,0.0,0.03073833796725363,0.014916617782619625,492024,0,492024,11933,15124,0,15124,178
62,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000102_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000102_gt_labelTrainIds.png,fog,0.6293784960338064,0.04015815842493939,0.0,0.04015815842493939,0.02676747769376859,502787,0,502787,27907,20191,0,20191,747
63,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000108_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000108_gt_labelTrainIds.png,fog,0.7314187945097622,0.0319741019001494,0.0,0.0319741019001494,0.01745395504591811,509381,0,509381,19709,16287,0,16287,344
64,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000114_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000114_gt_labelTrainIds.png,fog,0.7087482414644236,0.030609641532756488,0.0,0.030609641532756488,0.020870383931373575,505625,0,505625,19118,15477,0,15477,399
